time;0;1;2;3
104;0;43;3;4
105;0;43;3;4
106;0;43;3;4
107;0;43;3;4
108;0;43;3;4
109;0;43;3;4
110;0;43;3;4
111;0;43;3;4
112;0;43;3;4
113;0;43;3;4
114;0;43;3;4
115;0;43;3;4
116;0;43;3;4
117;0;43;3;4
118;0;43;3;4
119;0;42;4;4
120;0;42;4;4
121;0;42;4;4
122;0;42;4;4
123;0;42;4;4
124;0;42;4;4
125;0;42;4;4
126;0;42;4;4
127;0;42;4;4
128;0;42;4;4
129;0;42;4;4
130;0;42;4;4
131;0;42;4;4
132;0;42;4;4
133;0;42;4;4
134;0;42;4;4
135;0;42;4;4
136;0;42;4;4
137;0;42;4;4
138;0;42;4;4
139;0;42;4;4
140;0;42;4;4
141;0;41;4;5
142;0;41;4;5
143;0;41;4;5
144;0;41;4;5
145;0;41;4;5
146;0;40;4;6
147;0;40;4;6
148;0;40;4;6
149;0;40;4;6
150;0;40;4;6
151;0;40;4;6
152;0;40;4;6
153;0;40;4;6
154;0;40;4;6
155;0;40;4;6
156;0;39;5;6
157;0;39;5;6
158;0;39;5;6
159;0;39;5;6
160;0;39;5;6
161;0;39;5;6
162;0;39;5;6
163;0;39;5;6
164;0;39;5;6
165;0;39;5;6
166;0;39;5;6
167;0;39;5;6
168;0;39;5;6
169;0;37;5;8
170;0;37;5;8
171;0;37;5;8
172;0;37;5;8
173;0;37;5;8
174;0;37;5;8
175;0;37;5;8
176;0;37;5;8
177;0;37;5;8
178;0;37;5;8
179;0;37;5;8
180;0;37;5;8
181;0;37;5;8
182;0;37;5;8
183;0;37;5;8
184;0;37;5;8
185;0;37;5;8
186;0;37;5;8
187;0;37;5;8
188;0;37;5;8
189;0;38;5;7
190;0;38;5;7
191;0;38;5;7
192;0;37;6;7
193;0;37;6;7
194;0;37;6;7
195;0;37;6;7
196;0;37;6;7
197;0;37;6;7
198;0;37;6;7
199;0;37;6;7
200;0;37;6;7
201;0;37;6;7
202;0;36;7;7
203;0;36;7;7
204;0;36;7;7
205;0;36;7;7
206;0;36;7;7
207;0;36;7;7
208;0;36;7;7
209;0;36;7;7
210;0;36;7;7
211;0;36;7;7
212;0;36;7;7
213;0;36;7;7
214;0;36;7;7
215;0;36;7;7
216;0;36;7;7
217;0;36;7;7
218;0;36;7;7
219;0;36;7;7
220;0;36;7;7
221;0;36;7;7
222;0;36;7;7
223;0;36;7;7
224;0;36;7;7
225;0;36;7;7
226;0;36;7;7
227;0;36;7;7
228;0;36;7;7
229;0;36;7;7
230;0;36;7;7
231;0;36;7;7
232;0;36;7;7
233;0;36;7;7
234;0;36;7;7
235;0;36;7;7
236;0;36;7;7
237;0;36;7;7
238;0;36;7;7
239;0;36;7;7
240;0;36;7;7
241;0;36;7;7
242;0;36;7;7
243;0;36;7;7
244;0;36;7;7
245;0;36;7;7
246;0;36;7;7
247;0;36;7;7
248;0;36;7;7
249;0;37;6;7
250;0;37;6;7
251;0;37;6;7
252;0;37;6;7
253;0;37;6;7
254;0;37;6;7
255;0;35;7;8
256;0;35;7;8
257;0;35;7;8
258;0;35;7;8
259;0;35;7;8
260;0;35;7;8
261;0;35;7;8
262;0;35;7;8
263;0;35;7;8
264;0;35;7;8
265;0;34;7;9
266;0;34;7;9
267;0;34;7;9
268;0;34;7;9
269;0;34;7;9
270;0;34;7;9
271;0;34;7;9
272;0;34;7;9
273;0;34;7;9
274;0;34;7;9
275;0;34;7;9
276;0;34;7;9
277;0;34;7;9
278;0;34;7;9
279;0;34;7;9
280;0;34;7;9
281;0;34;7;9
282;0;34;7;9
283;0;34;7;9
284;0;34;7;9
285;0;34;7;9
286;0;34;7;9
287;0;34;7;9
288;0;34;7;9
289;0;34;7;9
290;0;34;7;9
291;0;34;7;9
292;0;34;7;9
293;0;34;7;9
294;0;34;7;9
295;0;34;7;9
296;0;34;7;9
297;0;34;7;9
298;0;34;7;9
299;0;34;7;9
300;0;34;7;9
301;0;34;7;9
302;0;35;6;9
303;0;35;6;9
304;0;35;6;9
305;0;35;6;9
306;0;35;7;8
307;0;35;7;8
308;0;34;8;8
309;0;34;8;8
310;0;34;8;8
311;0;34;8;8
312;0;34;8;8
313;0;34;8;8
314;0;34;8;8
315;0;35;8;7
316;0;35;8;7
317;0;35;8;7
318;0;35;8;7
319;0;35;8;7
320;0;35;8;7
321;0;35;8;7
322;0;35;8;7
323;0;35;8;7
324;0;35;8;7
325;0;34;8;8
326;0;34;8;8
327;0;34;8;8
328;0;34;8;8
329;0;34;8;8
330;0;34;8;8
331;0;34;8;8
332;0;34;8;8
333;0;34;8;8
334;0;34;8;8
335;0;34;8;8
336;0;34;8;8
337;0;34;8;8
338;0;34;8;8
339;0;34;8;8
340;0;34;8;8
341;0;34;8;8
342;0;34;8;8
343;0;34;8;8
344;0;34;8;8
345;0;34;8;8
346;0;34;8;8
347;0;34;8;8
348;0;34;8;8
349;0;34;8;8
350;0;34;8;8
351;0;33;9;8
352;0;33;9;8
353;0;33;9;8
354;0;33;9;8
355;0;33;9;8
356;0;33;9;8
357;0;33;9;8
358;0;33;9;8
359;0;33;9;8
360;0;33;9;8
361;0;33;9;8
362;0;33;9;8
363;0;33;9;8
364;0;33;9;8
365;0;33;9;8
366;0;33;9;8
367;0;33;9;8
368;0;33;9;8
369;0;33;9;8
370;0;33;9;8
371;0;33;9;8
372;0;33;9;8
373;0;33;9;8
374;0;33;9;8
375;0;33;9;8
376;0;33;9;8
377;0;33;9;8
378;0;33;9;8
379;0;33;9;8
380;0;33;9;8
381;0;33;9;8
382;0;33;9;8
383;0;33;9;8
384;0;33;9;8
385;0;33;9;8
386;0;33;9;8
387;0;33;9;8
388;0;33;9;8
389;0;33;9;8
390;0;33;9;8
391;0;33;9;8
392;0;33;9;8
393;0;33;9;8
394;0;33;9;8
395;0;33;9;8
396;0;33;9;8
397;0;33;9;8
398;0;33;9;8
399;0;33;9;8
400;0;33;9;8
401;0;33;9;8
402;0;33;9;8
403;0;33;9;8
404;0;33;9;8
405;0;33;9;8
406;0;33;9;8
407;0;33;9;8
408;0;33;9;8
409;0;33;9;8
410;0;33;9;8
411;0;33;9;8
412;0;33;9;8
413;0;33;9;8
414;0;32;9;9
415;0;32;9;9
416;0;32;9;9
417;0;32;9;9
418;0;32;9;9
419;0;32;9;9
420;0;32;9;9
421;0;32;9;9
422;0;32;9;9
423;0;33;9;8
424;0;33;9;8
425;0;33;9;8
426;0;33;9;8
427;0;32;9;9
428;0;32;9;9
429;0;32;9;9
430;0;32;9;9
431;0;32;9;9
432;0;32;9;9
433;0;32;9;9
434;0;32;9;9
435;0;32;9;9
436;0;32;9;9
437;0;32;9;9
438;0;32;9;9
439;0;32;9;9
440;0;32;9;9
441;0;32;9;9
442;0;32;9;9
443;0;32;9;9
444;0;32;9;9
445;0;32;9;9
446;0;32;9;9
447;0;32;9;9
448;0;32;9;9
449;0;32;9;9
450;0;32;9;9
451;0;32;9;9
452;0;32;9;9
453;0;32;9;9
454;0;32;9;9
455;0;32;9;9
456;0;32;9;9
457;0;32;9;9
458;0;32;9;9
459;0;32;9;9
460;0;32;9;9
461;0;32;9;9
462;0;32;9;9
463;0;32;9;9
464;0;32;9;9
465;0;32;9;9
466;0;32;8;10
467;0;32;8;10
468;0;32;8;10
469;0;32;8;10
470;0;32;8;10
471;0;32;8;10
472;0;32;8;10
473;0;32;8;10
474;0;32;8;10
475;0;32;8;10
476;0;32;8;10
477;0;32;8;10
478;0;32;8;10
479;0;32;8;10
480;0;32;8;10
481;0;32;8;10
482;0;32;8;10
483;0;32;8;10
484;0;32;8;10
485;0;32;8;10
486;0;31;8;11
487;0;31;8;11
488;0;31;8;11
489;0;31;8;11
490;0;31;8;11
491;0;31;8;11
492;0;31;8;11
493;0;31;8;11
494;0;31;8;11
495;0;31;8;11
496;0;31;8;11
497;0;31;8;11
498;0;31;8;11
499;0;31;8;11
500;0;31;8;11
501;0;31;8;11
502;0;30;8;12
503;0;30;8;12
504;0;30;8;12
505;0;30;8;12
506;0;30;8;12
507;0;30;8;12
508;0;30;8;12
509;0;30;8;12
510;0;30;8;12
511;0;30;8;12
512;0;30;8;12
513;0;30;8;12
514;0;30;8;12
515;0;30;8;12
516;0;29;9;12
517;0;29;9;12
518;0;29;9;12
519;0;29;9;12
520;0;29;9;12
521;0;29;9;12
522;0;29;9;12
523;0;29;9;12
524;0;29;9;12
525;0;29;9;12
526;0;29;9;12
527;0;30;8;12
528;0;30;8;12
529;0;30;8;12
530;0;30;8;12
531;0;30;8;12
532;0;30;8;12
533;0;30;8;12
534;0;30;8;12
535;0;30;8;12
536;0;30;8;12
537;0;30;8;12
538;0;30;8;12
539;0;30;8;12
540;0;30;8;12
541;0;30;8;12
542;0;30;8;12
543;0;30;8;12
544;0;30;8;12
545;0;30;8;12
546;0;30;8;12
547;0;30;8;12
548;0;30;8;12
549;0;30;8;12
550;0;30;8;12
551;0;30;8;12
552;0;30;8;12
553;0;30;8;12
554;0;30;8;12
555;0;30;8;12
556;0;30;8;12
557;0;30;8;12
558;0;30;8;12
559;0;29;8;13
560;0;30;7;13
561;0;30;7;13
562;0;30;7;13
563;0;30;7;13
564;0;30;7;13
565;0;30;7;13
566;0;30;7;13
567;0;30;7;13
568;0;30;7;13
569;0;30;7;13
570;0;30;7;13
571;0;30;7;13
572;0;30;7;13
573;0;29;7;14
574;0;29;7;14
575;0;29;7;14
576;0;29;7;14
577;0;29;7;14
578;0;29;7;14
579;0;29;7;14
580;0;29;7;14
581;0;29;7;14
582;0;29;7;14
583;0;29;7;14
584;0;29;7;14
585;0;29;7;14
586;0;29;7;14
587;0;29;7;14
588;0;29;7;14
589;0;29;7;14
590;0;29;7;14
591;0;29;7;14
592;0;29;7;14
593;0;29;7;14
594;0;29;7;14
595;0;29;7;14
596;0;29;7;14
597;0;29;7;14
598;0;29;7;14
599;0;29;7;14
600;0;29;7;14
601;0;29;7;14
602;0;29;7;14
603;0;29;6;15
604;0;29;6;15
605;0;29;6;15
606;0;29;6;15
607;0;29;6;15
608;0;29;6;15
609;0;29;6;15
610;0;29;6;15
611;0;29;6;15
612;0;29;6;15
613;0;29;6;15
614;0;29;6;15
615;0;29;6;15
616;0;29;6;15
617;0;29;6;15
618;0;28;7;15
619;0;28;7;15
620;0;28;7;15
621;0;28;7;15
622;0;28;7;15
623;0;28;7;15
624;0;28;7;15
625;0;28;7;15
626;0;28;7;15
627;0;28;7;15
628;0;28;7;15
629;0;28;7;15
630;0;28;8;14
631;0;28;8;14
632;0;28;8;14
633;0;28;8;14
634;0;28;8;14
635;0;27;9;14
636;0;27;9;14
637;0;27;9;14
638;0;27;9;14
639;0;27;9;14
640;0;27;9;14
641;0;27;9;14
642;0;27;9;14
643;0;27;9;14
644;0;27;9;14
645;0;27;9;14
646;0;27;9;14
647;0;27;9;14
648;0;27;9;14
649;0;27;9;14
650;0;27;9;14
651;0;27;9;14
652;0;26;9;15
653;0;26;9;15
654;0;26;9;15
655;0;26;9;15
656;0;26;9;15
657;0;26;9;15
658;0;26;9;15
659;0;27;9;14
660;0;27;9;14
661;0;27;9;14
662;0;27;9;14
663;0;27;9;14
664;0;27;9;14
665;0;26;9;15
666;0;26;9;15
667;0;26;9;15
668;0;26;9;15
669;0;26;9;15
670;0;26;9;15
671;0;26;9;15
672;0;26;9;15
673;0;26;9;15
674;0;25;9;16
675;0;25;9;16
676;0;25;9;16
677;0;25;9;16
678;0;25;9;16
679;0;25;9;16
680;0;25;9;16
681;0;25;9;16
682;0;25;9;16
683;0;25;9;16
684;0;25;9;16
685;0;25;9;16
686;0;25;9;16
687;0;25;9;16
688;0;24;9;17
689;0;24;9;17
690;0;24;9;17
691;0;24;9;17
692;0;24;9;17
693;0;24;9;17
694;0;24;9;17
695;0;24;9;17
696;0;24;9;17
697;0;24;9;17
698;0;24;9;17
699;0;24;9;17
700;0;24;9;17
701;0;24;9;17
702;0;24;9;17
703;0;24;9;17
704;0;24;9;17
705;0;24;9;17
706;0;24;9;17
707;0;24;9;17
708;0;24;9;17
709;0;24;9;17
710;0;24;9;17
711;0;24;9;17
712;0;24;9;17
713;0;24;9;17
714;0;24;9;17
715;0;23;9;18
716;0;23;9;18
717;0;23;9;18
718;0;23;9;18
719;0;23;9;18
720;0;23;9;18
721;0;23;9;18
722;0;23;9;18
723;0;23;9;18
724;0;23;9;18
725;0;23;9;18
726;0;23;9;18
727;0;23;9;18
728;0;23;9;18
729;0;23;9;18
730;0;23;9;18
731;0;23;9;18
732;0;22;9;19
733;0;22;9;19
734;0;22;9;19
735;0;22;9;19
736;0;22;9;19
737;0;22;9;19
738;0;22;9;19
739;0;22;9;19
740;0;22;9;19
741;0;22;9;19
742;0;22;9;19
743;0;22;9;19
744;0;22;9;19
745;0;22;9;19
746;0;22;9;19
747;0;22;9;19
748;0;22;9;19
749;0;22;9;19
750;0;22;9;19
751;0;22;9;19
752;0;22;9;19
753;0;22;9;19
754;0;22;9;19
755;0;22;9;19
756;0;22;9;19
757;0;22;9;19
758;0;22;9;19
759;0;22;9;19
760;0;22;9;19
761;0;22;9;19
762;0;22;9;19
763;0;22;9;19
764;0;22;9;19
765;0;22;9;19
766;0;22;9;19
767;0;22;9;19
768;0;22;9;19
769;0;22;9;19
770;0;22;9;19
771;0;22;9;19
772;0;22;9;19
773;0;22;9;19
774;0;22;9;19
775;0;22;9;19
776;0;22;9;19
777;0;22;9;19
778;0;22;9;19
779;0;22;9;19
780;0;22;9;19
781;0;22;9;19
782;0;22;9;19
783;0;22;9;19
784;0;22;9;19
785;0;22;9;19
786;0;22;9;19
787;0;22;9;19
788;0;22;9;19
789;0;22;9;19
790;0;22;9;19
791;0;22;9;19
792;0;21;10;19
793;0;21;10;19
794;0;21;10;19
795;0;21;10;19
796;0;21;10;19
797;0;20;11;19
798;0;20;12;18
799;0;20;12;18
800;0;20;12;18
801;0;19;12;19
802;0;19;12;19
803;0;19;12;19
804;0;19;12;19
805;0;19;12;19
806;0;19;12;19
807;0;19;12;19
808;0;19;12;19
809;0;19;12;19
810;0;19;12;19
811;0;19;12;19
812;0;19;12;19
813;0;19;12;19
814;0;19;12;19
815;0;19;12;19
816;0;19;12;19
817;0;19;12;19
818;0;19;12;19
819;0;19;12;19
820;0;19;12;19
821;0;19;12;19
822;0;19;12;19
823;0;19;12;19
824;0;19;12;19
825;0;18;13;19
826;0;18;13;19
827;0;18;13;19
828;0;18;13;19
829;0;18;13;19
830;0;18;13;19
831;0;18;13;19
832;0;18;13;19
833;0;18;13;19
834;0;18;13;19
835;0;18;13;19
836;0;18;13;19
837;0;18;13;19
838;0;18;13;19
839;0;18;13;19
840;0;18;13;19
841;0;18;13;19
842;0;18;13;19
843;0;18;13;19
844;0;18;13;19
845;0;18;13;19
846;0;18;13;19
847;0;18;13;19
848;0;18;13;19
849;0;18;13;19
850;0;18;13;19
851;0;18;13;19
852;0;18;13;19
853;0;18;13;19
854;0;18;13;19
855;0;18;13;19
856;0;18;13;19
857;0;18;13;19
858;0;18;13;19
859;0;18;13;19
860;0;18;13;19
861;0;18;13;19
862;0;18;13;19
863;0;17;14;19
864;0;17;14;19
865;0;17;14;19
866;0;17;14;19
867;0;17;14;19
868;0;17;14;19
869;0;17;14;19
870;0;17;14;19
871;0;17;14;19
872;0;17;14;19
873;0;17;14;19
874;0;17;14;19
875;0;17;14;19
876;0;17;14;19
877;0;16;14;20
878;0;16;14;20
879;0;16;14;20
880;0;16;14;20
881;0;16;14;20
882;0;16;14;20
883;0;16;14;20
884;0;16;14;20
885;0;16;14;20
886;0;16;14;20
887;0;15;15;20
888;0;15;15;20
889;0;15;15;20
890;0;15;15;20
891;0;15;15;20
892;0;15;15;20
893;0;15;15;20
894;0;15;15;20
895;0;15;16;19
896;0;15;16;19
897;0;15;16;19
898;0;15;16;19
899;0;15;16;19
900;0;15;16;19
901;0;15;16;19
902;0;15;16;19
903;0;15;16;19
904;0;15;16;19
905;0;15;16;19
906;0;15;16;19
907;0;15;16;19
908;0;15;16;19
909;0;15;16;19
910;0;15;16;19
911;0;15;16;19
912;0;15;16;19
913;0;15;16;19
914;0;15;16;19
915;0;15;16;19
916;0;15;16;19
917;0;15;16;19
918;0;15;16;19
919;0;15;16;19
920;0;14;17;19
921;0;14;17;19
922;0;14;17;19
923;0;14;17;19
924;0;14;17;19
925;0;14;16;20
926;0;14;16;20
927;0;14;16;20
928;0;14;16;20
929;0;14;16;20
930;0;14;16;20
931;0;14;17;19
932;0;14;17;19
933;0;14;17;19
934;0;14;17;19
935;0;14;17;19
936;0;14;17;19
937;0;14;17;19
938;0;14;17;19
939;0;14;17;19
940;0;14;17;19
941;0;14;17;19
942;0;14;17;19
943;0;14;17;19
944;0;14;17;19
945;0;14;17;19
946;0;14;17;19
947;0;14;17;19
948;0;14;17;19
949;0;14;17;19
950;0;14;17;19
951;0;14;17;19
952;0;14;17;19
953;0;13;18;19
954;0;13;18;19
955;0;13;18;19
956;0;13;18;19
957;0;13;18;19
958;0;13;18;19
959;0;13;18;19
960;0;13;18;19
961;0;13;18;19
962;0;13;18;19
963;0;13;18;19
964;0;13;18;19
965;0;13;18;19
966;0;13;18;19
967;0;13;18;19
968;0;13;18;19
969;0;13;18;19
970;0;13;18;19
971;0;13;18;19
972;0;13;18;19
973;0;13;18;19
974;0;13;18;19
975;0;13;18;19
976;0;13;18;19
977;0;13;18;19
978;0;13;18;19
979;0;13;18;19
980;0;13;18;19
981;0;13;18;19
982;0;13;18;19
983;0;13;18;19
984;0;13;18;19
985;0;13;18;19
986;0;13;18;19
987;0;13;18;19
988;0;13;18;19
989;0;13;18;19
990;0;13;18;19
991;0;13;18;19
992;0;13;18;19
993;0;13;18;19
994;0;13;18;19
995;0;13;18;19
996;0;12;18;20
997;0;12;18;20
998;0;12;18;20
999;0;11;19;20
1000;0;11;20;19
1001;0;11;20;19
1002;0;11;20;19
1003;0;11;20;19
1004;0;11;20;19
1005;0;11;20;19
1006;0;10;20;20
1007;0;10;20;20
1008;0;10;20;20
1009;0;10;20;20
1010;0;10;20;20
1011;0;10;20;20
1012;0;10;20;20
1013;0;10;20;20
1014;0;10;20;20
1015;0;10;20;20
1016;0;10;20;20
1017;0;10;20;20
1018;0;10;20;20
1019;0;10;20;20
1020;0;10;20;20
1021;0;10;20;20
1022;0;10;20;20
1023;0;10;20;20
1024;0;10;20;20
1025;0;10;20;20
1026;0;10;20;20
1027;0;10;20;20
1028;0;10;20;20
1029;0;10;20;20
1030;0;10;20;20
1031;0;10;20;20
1032;0;10;20;20
1033;0;10;20;20
1034;0;10;20;20
1035;0;10;20;20
1036;0;10;20;20
1037;0;10;20;20
1038;0;10;20;20
1039;0;10;20;20
1040;0;10;19;21
1041;0;9;20;21
1042;0;9;20;21
1043;0;9;20;21
1044;0;9;20;21
1045;0;9;20;21
1046;0;9;20;21
1047;0;9;20;21
1048;0;9;20;21
1049;0;9;20;21
1050;0;9;20;21
1051;0;9;20;21
1052;0;9;20;21
1053;0;9;20;21
1054;0;9;20;21
1055;0;9;20;21
1056;0;9;20;21
1057;0;9;20;21
1058;0;9;20;21
1059;0;9;20;21
1060;0;9;20;21
1061;0;9;20;21
1062;0;9;20;21
1063;0;9;19;22
1064;0;9;19;22
1065;0;9;19;22
1066;0;9;19;22
1067;0;9;19;22
1068;0;9;19;22
1069;0;9;19;22
1070;0;9;19;22
1071;0;9;19;22
1072;0;9;19;22
1073;0;9;19;22
1074;0;9;19;22
1075;0;9;19;22
1076;0;9;19;22
1077;0;9;19;22
1078;0;9;18;23
1079;0;9;18;23
1080;0;9;18;23
1081;0;9;18;23
1082;0;9;18;23
1083;0;9;18;23
1084;0;9;18;23
1085;0;9;18;23
1086;0;9;18;23
1087;0;9;18;23
1088;0;10;17;23
1089;0;10;17;23
1090;0;10;17;23
1091;0;10;17;23
1092;0;10;17;23
1093;0;10;17;23
1094;0;10;17;23
1095;0;10;17;23
1096;0;10;17;23
1097;0;10;17;23
1098;0;10;17;23
1099;0;10;17;23
1100;0;10;17;23
1101;0;10;17;23
1102;0;10;17;23
1103;0;10;17;23
1104;0;10;17;23
1105;0;10;17;23
1106;0;10;17;23
1107;0;10;17;23
1108;0;10;17;23
1109;0;10;17;23
1110;0;10;17;23
1111;0;10;17;23
1112;0;10;17;23
1113;0;10;17;23
1114;0;10;17;23
1115;0;11;15;24
1116;0;11;15;24
1117;0;11;15;24
1118;0;10;15;25
1119;0;10;15;25
1120;0;10;15;25
1121;0;10;15;25
1122;0;10;15;25
1123;0;10;15;25
1124;0;10;15;25
1125;0;10;15;25
1126;0;10;15;25
1127;0;10;16;24
1128;0;10;16;24
1129;0;10;16;24
1130;0;10;16;24
1131;0;10;16;24
1132;0;10;16;24
1133;0;10;16;24
1134;0;10;16;24
1135;0;10;16;24
1136;0;10;16;24
1137;0;10;17;23
1138;0;10;17;23
1139;0;10;17;23
1140;0;10;17;23
1141;0;10;17;23
1142;0;10;17;23
1143;0;10;17;23
1144;0;10;17;23
1145;0;10;17;23
1146;0;10;17;23
1147;0;10;17;23
1148;0;9;18;23
1149;0;9;18;23
1150;0;9;18;23
1151;0;9;18;23
1152;0;9;18;23
1153;0;9;18;23
1154;0;9;18;23
1155;0;9;18;23
1156;0;9;18;23
1157;0;9;18;23
1158;0;9;18;23
1159;0;9;18;23
1160;0;9;18;23
1161;0;9;18;23
1162;0;9;18;23
1163;0;9;18;23
1164;0;9;18;23
1165;0;9;18;23
1166;0;9;18;23
1167;0;9;18;23
1168;0;9;18;23
1169;0;9;18;23
1170;0;9;18;23
1171;0;9;18;23
1172;0;9;18;23
1173;0;9;18;23
1174;0;9;18;23
1175;0;9;18;23
1176;0;9;18;23
1177;0;9;18;23
1178;0;9;18;23
1179;0;9;18;23
1180;0;9;18;23
1181;0;9;18;23
1182;0;9;18;23
1183;0;9;18;23
1184;0;10;18;22
1185;0;10;18;22
1186;0;10;18;22
1187;0;10;18;22
1188;0;10;18;22
1189;0;10;18;22
1190;0;10;18;22
1191;0;10;18;22
1192;0;10;18;22
1193;0;10;18;22
1194;0;10;18;22
1195;0;9;19;22
1196;0;9;19;22
1197;0;9;19;22
1198;0;9;19;22
1199;0;9;19;22
1200;0;9;19;22
1201;0;9;19;22
1202;0;9;19;22
1203;0;9;20;21
1204;0;9;20;21
1205;0;9;20;21
1206;0;9;20;21
1207;0;9;20;21
1208;0;9;20;21
1209;0;9;20;21
1210;0;9;20;21
1211;0;9;20;21
1212;0;8;21;21
1213;0;8;21;21
1214;0;8;21;21
1215;0;8;21;21
1216;0;8;21;21
1217;0;8;21;21
1218;0;8;21;21
1219;0;8;21;21
1220;0;8;21;21
1221;0;8;21;21
1222;0;8;21;21
1223;0;8;21;21
1224;0;8;21;21
1225;0;8;21;21
1226;0;8;21;21
1227;0;8;21;21
1228;0;8;21;21
1229;0;7;23;20
1230;0;7;23;20
1231;0;7;24;19
1232;0;7;24;19
1233;0;7;24;19
1234;0;7;24;19
1235;0;7;24;19
1236;0;7;23;20
1237;0;7;23;20
1238;0;7;23;20
1239;0;7;23;20
1240;0;7;23;20
1241;0;7;23;20
1242;0;7;23;20
1243;0;7;23;20
1244;0;7;23;20
1245;0;7;24;19
1246;0;7;24;19
1247;0;7;24;19
1248;0;7;24;19
1249;0;7;24;19
1250;0;7;24;19
1251;0;7;24;19
1252;0;7;24;19
1253;0;7;24;19
1254;0;7;24;19
1255;0;7;24;19
1256;0;7;24;19
1257;0;7;24;19
1258;0;7;24;19
1259;0;7;24;19
1260;0;7;24;19
1261;0;7;24;19
1262;0;7;24;19
1263;0;7;24;19
1264;0;7;24;19
1265;0;7;24;19
1266;0;7;24;19
1267;0;7;24;19
1268;0;7;24;19
1269;0;7;24;19
1270;0;7;24;19
1271;0;7;24;19
1272;0;7;24;19
1273;0;7;24;19
1274;0;7;24;19
1275;0;7;24;19
1276;0;7;24;19
1277;0;7;24;19
1278;0;7;24;19
1279;0;7;24;19
1280;0;7;24;19
1281;0;7;24;19
1282;0;7;24;19
1283;0;7;24;19
1284;0;7;24;19
1285;0;7;24;19
1286;0;7;24;19
1287;0;7;24;19
1288;0;7;24;19
1289;0;7;24;19
1290;0;7;24;19
1291;0;7;24;19
1292;0;7;24;19
1293;0;7;24;19
1294;0;7;24;19
1295;0;7;24;19
1296;0;7;24;19
1297;0;7;24;19
1298;0;7;24;19
1299;0;7;24;19
1300;0;7;25;18
1301;0;7;25;18
1302;0;7;25;18
1303;0;7;25;18
1304;0;7;25;18
1305;0;7;25;18
1306;0;7;25;18
1307;0;7;25;18
1308;0;7;25;18
1309;0;7;24;19
1310;0;7;24;19
1311;0;7;24;19
1312;0;7;24;19
1313;0;7;24;19
1314;0;7;24;19
1315;0;7;24;19
1316;0;7;24;19
1317;0;7;24;19
1318;0;7;24;19
1319;0;7;24;19
1320;0;7;24;19
1321;0;7;24;19
1322;0;7;24;19
1323;0;7;24;19
1324;0;7;24;19
1325;0;7;24;19
1326;0;7;24;19
1327;0;7;24;19
1328;0;7;24;19
1329;0;7;24;19
1330;0;7;25;18
1331;0;7;25;18
1332;0;7;25;18
1333;0;7;25;18
1334;0;7;25;18
1335;0;7;25;18
1336;0;7;25;18
1337;0;7;25;18
1338;0;7;25;18
1339;0;7;25;18
1340;0;7;25;18
1341;0;7;25;18
1342;0;7;25;18
1343;0;7;25;18
1344;0;7;25;18
1345;0;7;25;18
1346;0;7;25;18
1347;0;7;25;18
1348;0;7;25;18
1349;0;7;25;18
1350;0;7;25;18
1351;0;7;25;18
1352;0;7;25;18
1353;0;7;25;18
1354;0;7;25;18
1355;0;7;25;18
1356;0;7;25;18
1357;0;7;25;18
1358;0;7;25;18
1359;0;7;25;18
1360;0;7;25;18
1361;0;7;25;18
