time;0;1;2;3
104;0;42;3;5
105;0;42;3;5
106;0;42;3;5
107;0;42;3;5
108;0;42;3;5
109;0;42;3;5
110;0;42;3;5
111;0;42;3;5
112;0;42;3;5
113;0;42;3;5
114;0;42;3;5
115;0;42;3;5
116;0;42;3;5
117;0;42;3;5
118;0;42;3;5
119;0;42;3;5
120;0;42;3;5
121;0;42;3;5
122;0;42;3;5
123;0;42;3;5
124;0;41;3;6
125;0;41;3;6
126;0;41;3;6
127;0;41;3;6
128;0;41;3;6
129;0;41;3;6
130;0;41;3;6
131;0;41;3;6
132;0;41;3;6
133;0;41;3;6
134;0;41;3;6
135;0;41;3;6
136;0;41;3;6
137;0;41;3;6
138;0;41;3;6
139;0;41;3;6
140;0;41;3;6
141;0;41;3;6
142;0;41;3;6
143;0;41;3;6
144;0;41;3;6
145;0;41;3;6
146;0;41;3;6
147;0;41;3;6
148;0;41;3;6
149;0;41;3;6
150;0;41;3;6
151;0;41;3;6
152;0;41;3;6
153;0;41;3;6
154;0;41;3;6
155;0;41;3;6
156;0;41;3;6
157;0;41;3;6
158;0;40;4;6
159;0;40;4;6
160;0;40;4;6
161;0;40;4;6
162;0;40;4;6
163;0;40;4;6
164;0;40;4;6
165;0;40;4;6
166;0;40;4;6
167;0;40;4;6
168;0;40;4;6
169;0;40;4;6
170;0;40;4;6
171;0;40;4;6
172;0;40;4;6
173;0;40;4;6
174;0;40;4;6
175;0;40;4;6
176;0;40;4;6
177;0;40;4;6
178;0;40;4;6
179;0;40;4;6
180;0;40;4;6
181;0;40;4;6
182;0;40;4;6
183;0;40;4;6
184;0;40;4;6
185;0;40;4;6
186;0;40;4;6
187;0;40;4;6
188;0;40;5;5
189;0;40;5;5
190;0;40;5;5
191;0;39;6;5
192;0;39;6;5
193;0;39;6;5
194;0;39;6;5
195;0;39;6;5
196;0;39;6;5
197;0;39;6;5
198;0;39;6;5
199;0;39;6;5
200;0;39;6;5
201;0;39;6;5
202;0;37;8;5
203;0;37;8;5
204;0;37;8;5
205;0;37;8;5
206;0;37;8;5
207;0;37;8;5
208;0;37;8;5
209;0;36;9;5
210;0;36;9;5
211;0;36;9;5
212;0;36;9;5
213;0;36;9;5
214;0;36;9;5
215;0;35;10;5
216;0;35;10;5
217;0;35;10;5
218;0;34;11;5
219;0;34;11;5
220;0;34;11;5
221;0;33;12;5
222;0;33;12;5
223;0;33;12;5
224;0;33;12;5
225;0;33;12;5
226;0;33;12;5
227;0;33;12;5
228;0;33;12;5
229;0;33;12;5
230;0;33;12;5
231;0;33;12;5
232;0;33;12;5
233;0;33;12;5
234;0;33;12;5
235;0;33;12;5
236;0;33;12;5
237;0;33;12;5
238;0;33;12;5
239;0;33;12;5
240;0;33;12;5
241;0;33;12;5
242;0;33;12;5
243;0;33;12;5
244;0;33;12;5
245;0;33;12;5
246;0;33;12;5
247;0;33;12;5
248;0;33;12;5
249;0;33;12;5
250;0;33;12;5
251;0;33;12;5
252;0;33;12;5
253;0;33;12;5
254;0;33;12;5
255;0;33;12;5
256;0;33;12;5
257;0;33;12;5
258;0;33;12;5
259;0;33;12;5
260;0;33;12;5
261;0;33;12;5
262;0;33;12;5
263;0;33;12;5
264;0;33;12;5
265;0;33;12;5
266;0;33;12;5
267;0;33;12;5
268;0;33;12;5
269;0;33;12;5
270;0;33;12;5
271;0;33;12;5
272;0;33;12;5
273;0;33;12;5
274;0;33;12;5
275;0;33;12;5
276;0;33;12;5
277;0;33;12;5
278;0;33;12;5
279;0;33;12;5
280;0;33;12;5
281;0;33;12;5
282;0;33;12;5
283;0;33;12;5
284;0;34;11;5
285;0;34;11;5
286;0;34;11;5
287;0;34;11;5
288;0;34;11;5
289;0;34;11;5
290;0;34;11;5
291;0;34;11;5
292;0;34;11;5
293;0;34;10;6
294;0;34;10;6
295;0;34;10;6
296;0;34;10;6
297;0;34;10;6
298;0;34;10;6
299;0;34;10;6
300;0;34;10;6
301;0;33;11;6
302;0;33;11;6
303;0;33;11;6
304;0;33;11;6
305;0;33;11;6
306;0;32;11;7
307;0;32;11;7
308;0;32;11;7
309;0;32;11;7
310;0;32;11;7
311;0;32;11;7
312;0;31;11;8
313;0;31;11;8
314;0;31;11;8
315;0;31;11;8
316;0;31;11;8
317;0;31;11;8
318;0;31;11;8
319;0;31;11;8
320;0;31;11;8
321;0;31;11;8
322;0;30;11;9
323;0;30;11;9
324;0;30;11;9
325;0;30;11;9
326;0;30;11;9
327;0;30;11;9
328;0;30;11;9
329;0;30;11;9
330;0;30;11;9
331;0;30;11;9
332;0;30;11;9
333;0;30;11;9
334;0;30;11;9
335;0;30;11;9
336;0;30;11;9
337;0;30;11;9
338;0;30;11;9
339;0;30;11;9
340;0;30;11;9
341;0;30;11;9
342;0;30;11;9
343;0;30;11;9
344;0;30;11;9
345;0;30;11;9
346;0;30;11;9
347;0;30;11;9
348;0;30;11;9
349;0;30;11;9
350;0;30;11;9
351;0;29;11;10
352;0;29;11;10
353;0;29;11;10
354;0;29;11;10
355;0;29;11;10
356;0;29;11;10
357;0;29;11;10
358;0;29;11;10
359;0;29;11;10
360;0;29;11;10
361;0;29;11;10
362;0;29;11;10
363;0;29;11;10
364;0;29;11;10
365;0;29;11;10
366;0;29;11;10
367;0;29;11;10
368;0;29;11;10
369;0;29;11;10
370;0;29;11;10
371;0;29;11;10
372;0;29;11;10
373;0;30;11;9
374;0;30;11;9
375;0;30;11;9
376;0;30;11;9
377;0;30;11;9
378;0;30;11;9
379;0;30;11;9
380;0;30;11;9
381;0;30;11;9
382;0;30;11;9
383;0;31;10;9
384;0;31;10;9
385;0;31;10;9
386;0;31;10;9
387;0;31;10;9
388;0;31;10;9
389;0;31;10;9
390;0;31;10;9
391;0;31;10;9
392;0;31;10;9
393;0;31;10;9
394;0;31;10;9
395;0;31;10;9
396;0;31;10;9
397;0;31;10;9
398;0;31;10;9
399;0;31;10;9
400;0;32;9;9
401;0;32;9;9
402;0;32;9;9
403;0;32;9;9
404;0;32;9;9
405;0;32;9;9
406;0;32;9;9
407;0;32;9;9
408;0;32;9;9
409;0;32;9;9
410;0;32;9;9
411;0;32;9;9
412;0;32;9;9
413;0;32;9;9
414;0;32;9;9
415;0;32;9;9
416;0;32;9;9
417;0;32;9;9
418;0;32;9;9
419;0;32;9;9
420;0;32;9;9
421;0;32;9;9
422;0;32;9;9
423;0;32;9;9
424;0;32;9;9
425;0;32;9;9
426;0;32;9;9
427;0;32;9;9
428;0;32;9;9
429;0;32;9;9
430;0;32;10;8
431;0;32;10;8
432;0;31;10;9
433;0;31;10;9
434;0;30;10;10
435;0;30;10;10
436;0;30;10;10
437;0;30;10;10
438;0;30;10;10
439;0;30;10;10
440;0;30;10;10
441;0;30;10;10
442;0;30;10;10
443;0;30;10;10
444;0;30;10;10
445;0;30;10;10
446;0;31;10;9
447;0;31;10;9
448;0;31;10;9
449;0;31;10;9
450;0;31;10;9
451;0;31;10;9
452;0;31;10;9
453;0;31;10;9
454;0;31;10;9
455;0;31;10;9
456;0;31;10;9
457;0;31;10;9
458;0;31;10;9
459;0;31;10;9
460;0;31;10;9
461;0;31;10;9
462;0;31;10;9
463;0;31;10;9
464;0;31;10;9
465;0;31;10;9
466;0;31;10;9
467;0;31;10;9
468;0;31;10;9
469;0;31;10;9
470;0;31;10;9
471;0;31;10;9
472;0;31;10;9
473;0;31;10;9
474;0;30;11;9
475;0;30;11;9
476;0;30;11;9
477;0;30;11;9
478;0;30;11;9
479;0;30;11;9
480;0;30;11;9
481;0;30;11;9
482;0;29;12;9
483;0;30;11;9
484;0;30;11;9
485;0;30;11;9
486;0;30;11;9
487;0;30;11;9
488;0;30;11;9
489;0;30;11;9
490;0;30;11;9
491;0;30;11;9
492;0;30;11;9
493;0;30;11;9
494;0;30;11;9
495;0;30;11;9
496;0;30;11;9
497;0;30;11;9
498;0;30;11;9
499;0;30;11;9
500;0;30;11;9
501;0;30;11;9
502;0;30;11;9
503;0;30;11;9
504;0;30;10;10
505;0;29;11;10
506;0;29;11;10
507;0;29;11;10
508;0;29;11;10
509;0;29;11;10
510;0;29;11;10
511;0;29;11;10
512;0;29;11;10
513;0;29;10;11
514;0;29;10;11
515;0;29;10;11
516;0;29;10;11
517;0;29;10;11
518;0;29;10;11
519;0;29;10;11
520;0;29;10;11
521;0;29;10;11
522;0;29;10;11
523;0;29;10;11
524;0;29;10;11
525;0;29;10;11
526;0;29;10;11
527;0;29;10;11
528;0;29;10;11
529;0;28;10;12
530;0;28;10;12
531;0;28;10;12
532;0;28;10;12
533;0;28;10;12
534;0;28;10;12
535;0;28;10;12
536;0;27;11;12
537;0;27;11;12
538;0;27;11;12
539;0;27;11;12
540;0;27;11;12
541;0;27;11;12
542;0;27;11;12
543;0;27;11;12
544;0;27;11;12
545;0;27;11;12
546;0;27;11;12
547;0;27;11;12
548;0;27;11;12
549;0;27;11;12
550;0;27;11;12
551;0;27;11;12
552;0;27;11;12
553;0;27;11;12
554;0;27;11;12
555;0;27;11;12
556;0;27;11;12
557;0;27;11;12
558;0;27;11;12
559;0;26;11;13
560;0;26;11;13
561;0;26;11;13
562;0;26;11;13
563;0;26;11;13
564;0;26;11;13
565;0;26;11;13
566;0;26;11;13
567;0;25;11;14
568;0;25;11;14
569;0;25;11;14
570;0;25;11;14
571;0;25;11;14
572;0;25;11;14
573;0;25;11;14
574;0;25;11;14
575;0;25;11;14
576;0;25;11;14
577;0;25;11;14
578;0;25;11;14
579;0;25;11;14
580;0;25;11;14
581;0;24;11;15
582;0;24;11;15
583;0;24;11;15
584;0;24;11;15
585;0;24;11;15
586;0;24;11;15
587;0;24;11;15
588;0;24;11;15
589;0;24;11;15
590;0;24;11;15
591;0;24;11;15
592;0;24;11;15
593;0;24;11;15
594;0;24;11;15
595;0;24;11;15
596;0;24;11;15
597;0;24;11;15
598;0;24;11;15
599;0;24;11;15
600;0;24;11;15
601;0;24;11;15
602;0;24;11;15
603;0;24;11;15
604;0;24;11;15
605;0;24;11;15
606;0;24;11;15
607;0;24;11;15
608;0;24;11;15
609;0;24;11;15
610;0;24;11;15
611;0;24;11;15
612;0;24;11;15
613;0;24;11;15
614;0;24;11;15
615;0;24;11;15
616;0;24;11;15
617;0;24;11;15
618;0;24;11;15
619;0;24;11;15
620;0;24;11;15
621;0;24;11;15
622;0;24;11;15
623;0;24;11;15
624;0;23;11;16
625;0;23;11;16
626;0;23;11;16
627;0;23;11;16
628;0;23;11;16
629;0;23;11;16
630;0;23;11;16
631;0;23;11;16
632;0;23;11;16
633;0;23;11;16
634;0;23;11;16
635;0;21;13;16
636;0;21;13;16
637;0;21;13;16
638;0;21;13;16
639;0;21;13;16
640;0;20;13;17
641;0;20;13;17
642;0;20;13;17
643;0;20;13;17
644;0;20;13;17
645;0;20;13;17
646;0;20;13;17
647;0;20;13;17
648;0;20;13;17
649;0;20;13;17
650;0;20;13;17
651;0;20;13;17
652;0;20;13;17
653;0;20;14;16
654;0;20;14;16
655;0;19;15;16
656;0;19;15;16
657;0;19;15;16
658;0;19;15;16
659;0;19;15;16
660;0;19;15;16
661;0;19;15;16
662;0;19;16;15
663;0;19;16;15
664;0;19;16;15
665;0;19;16;15
666;0;19;16;15
667;0;19;16;15
668;0;19;16;15
669;0;19;16;15
670;0;19;16;15
671;0;19;16;15
672;0;19;16;15
673;0;19;16;15
674;0;19;16;15
675;0;19;16;15
676;0;19;16;15
677;0;19;16;15
678;0;19;16;15
679;0;19;16;15
680;0;19;16;15
681;0;19;16;15
682;0;19;16;15
683;0;19;16;15
684;0;19;16;15
685;0;19;16;15
686;0;19;16;15
687;0;19;16;15
688;0;19;16;15
689;0;19;16;15
690;0;19;16;15
691;0;19;16;15
692;0;19;16;15
693;0;19;16;15
694;0;19;16;15
695;0;19;16;15
696;0;19;16;15
697;0;19;16;15
698;0;19;16;15
699;0;19;16;15
700;0;19;16;15
701;0;19;16;15
702;0;19;16;15
703;0;19;16;15
704;0;19;16;15
705;0;19;16;15
706;0;19;16;15
707;0;19;16;15
708;0;18;16;16
709;0;18;16;16
710;0;18;16;16
711;0;18;16;16
712;0;18;16;16
713;0;19;15;16
714;0;19;15;16
715;0;19;15;16
716;0;19;15;16
717;0;19;15;16
718;0;19;15;16
719;0;19;15;16
720;0;19;15;16
721;0;19;15;16
722;0;19;15;16
723;0;19;15;16
724;0;19;15;16
725;0;19;15;16
726;0;19;15;16
727;0;19;15;16
728;0;19;15;16
729;0;19;15;16
730;0;20;15;15
731;0;20;15;15
732;0;20;15;15
733;0;20;15;15
734;0;20;15;15
735;0;20;15;15
736;0;20;15;15
737;0;19;16;15
738;0;19;16;15
739;0;19;16;15
740;0;19;16;15
741;0;19;16;15
742;0;19;16;15
743;0;19;16;15
744;0;19;16;15
745;0;19;16;15
746;0;19;16;15
747;0;19;16;15
748;0;19;16;15
749;0;19;16;15
750;0;19;16;15
751;0;19;16;15
752;0;19;16;15
753;0;19;16;15
754;0;19;16;15
755;0;19;16;15
756;0;19;16;15
757;0;19;16;15
758;0;19;16;15
759;0;19;16;15
760;0;19;16;15
761;0;19;16;15
762;0;19;16;15
763;0;19;16;15
764;0;19;16;15
765;0;19;16;15
766;0;19;16;15
767;0;19;16;15
768;0;18;16;16
769;0;18;16;16
770;0;18;16;16
771;0;18;16;16
772;0;18;16;16
773;0;18;16;16
774;0;18;16;16
775;0;18;16;16
776;0;18;16;16
777;0;17;17;16
778;0;17;17;16
779;0;17;17;16
780;0;17;17;16
781;0;17;17;16
782;0;17;17;16
783;0;17;17;16
784;0;17;17;16
785;0;17;17;16
786;0;17;17;16
787;0;17;17;16
788;0;17;17;16
789;0;17;17;16
790;0;17;17;16
791;0;17;17;16
792;0;17;17;16
793;0;17;17;16
794;0;17;17;16
795;0;17;17;16
796;0;17;18;15
797;0;17;18;15
798;0;17;18;15
799;0;17;18;15
800;0;17;18;15
801;0;17;18;15
802;0;17;18;15
803;0;17;18;15
804;0;17;18;15
805;0;17;18;15
806;0;17;18;15
807;0;17;18;15
808;0;17;18;15
809;0;17;18;15
810;0;17;18;15
811;0;17;18;15
812;0;17;18;15
813;0;17;18;15
814;0;17;18;15
815;0;16;19;15
816;0;16;19;15
817;0;16;19;15
818;0;16;19;15
819;0;16;18;16
820;0;16;19;15
821;0;15;19;16
822;0;15;19;16
823;0;15;19;16
824;0;15;19;16
825;0;15;19;16
826;0;15;19;16
827;0;15;19;16
828;0;15;19;16
829;0;15;19;16
830;0;15;19;16
831;0;15;19;16
832;0;15;19;16
833;0;15;19;16
834;0;15;19;16
835;0;15;19;16
836;0;15;19;16
837;0;15;19;16
838;0;15;19;16
839;0;15;19;16
840;0;15;19;16
841;0;15;19;16
842;0;15;19;16
843;0;15;19;16
844;0;15;19;16
845;0;16;19;15
846;0;16;19;15
847;0;16;19;15
848;0;16;19;15
849;0;16;19;15
850;0;16;19;15
851;0;16;19;15
852;0;16;19;15
853;0;16;19;15
854;0;16;19;15
855;0;16;19;15
856;0;16;19;15
857;0;16;19;15
858;0;16;19;15
859;0;16;19;15
860;0;16;19;15
861;0;16;19;15
862;0;16;19;15
863;0;16;19;15
864;0;16;19;15
865;0;16;19;15
866;0;16;19;15
867;0;16;19;15
868;0;16;19;15
869;0;16;19;15
870;0;16;19;15
871;0;16;19;15
872;0;16;19;15
873;0;16;19;15
874;0;16;19;15
875;0;16;19;15
876;0;16;19;15
877;0;16;19;15
878;0;16;19;15
879;0;16;19;15
880;0;16;19;15
881;0;16;19;15
882;0;16;19;15
883;0;16;19;15
884;0;16;19;15
885;0;16;19;15
886;0;16;19;15
887;0;16;19;15
888;0;16;19;15
889;0;16;19;15
890;0;16;19;15
891;0;16;19;15
892;0;16;19;15
893;0;15;20;15
894;0;15;20;15
895;0;15;20;15
896;0;15;20;15
897;0;15;20;15
898;0;15;20;15
899;0;15;20;15
900;0;15;20;15
901;0;15;20;15
902;0;15;20;15
903;0;15;20;15
904;0;15;20;15
905;0;15;20;15
906;0;15;20;15
907;0;15;20;15
908;0;15;20;15
909;0;15;20;15
910;0;15;20;15
911;0;15;20;15
912;0;15;20;15
913;0;15;20;15
914;0;15;20;15
915;0;15;20;15
916;0;15;20;15
917;0;15;19;16
918;0;15;19;16
919;0;15;19;16
920;0;15;19;16
921;0;15;19;16
922;0;15;19;16
923;0;15;19;16
924;0;15;19;16
925;0;15;19;16
926;0;15;19;16
927;0;15;19;16
928;0;15;19;16
929;0;15;19;16
930;0;15;19;16
931;0;15;19;16
932;0;15;19;16
933;0;15;19;16
934;0;15;19;16
935;0;15;19;16
936;0;15;19;16
937;0;15;19;16
938;0;15;19;16
939;0;15;19;16
940;0;15;19;16
941;0;15;19;16
942;0;15;19;16
943;0;15;19;16
944;0;15;19;16
945;0;15;19;16
946;0;15;19;16
947;0;15;18;17
948;0;15;18;17
949;0;15;18;17
950;0;15;18;17
951;0;15;18;17
952;0;15;18;17
953;0;15;18;17
954;0;15;18;17
955;0;15;18;17
956;0;15;18;17
957;0;15;18;17
958;0;15;18;17
959;0;15;18;17
960;0;15;18;17
961;0;15;18;17
962;0;15;18;17
963;0;15;18;17
964;0;15;18;17
965;0;15;18;17
966;0;15;18;17
967;0;15;18;17
968;0;15;18;17
969;0;15;18;17
970;0;15;18;17
971;0;15;18;17
972;0;15;18;17
973;0;15;18;17
974;0;15;18;17
975;0;15;18;17
976;0;15;18;17
977;0;15;18;17
978;0;15;18;17
979;0;15;18;17
980;0;15;18;17
981;0;15;17;18
982;0;15;17;18
983;0;15;17;18
984;0;15;17;18
985;0;15;17;18
986;0;15;17;18
987;0;15;17;18
988;0;15;17;18
989;0;15;17;18
990;0;15;17;18
991;0;15;17;18
992;0;15;17;18
993;0;15;17;18
994;0;15;17;18
995;0;15;17;18
996;0;15;17;18
997;0;15;17;18
998;0;14;17;19
999;0;14;17;19
1000;0;14;17;19
1001;0;14;17;19
1002;0;14;17;19
1003;0;14;17;19
1004;0;14;17;19
1005;0;14;17;19
1006;0;14;17;19
1007;0;14;17;19
1008;0;14;17;19
1009;0;14;17;19
1010;0;14;17;19
1011;0;14;17;19
1012;0;14;17;19
1013;0;14;17;19
1014;0;14;17;19
1015;0;14;17;19
1016;0;14;17;19
1017;0;14;17;19
1018;0;14;17;19
1019;0;14;17;19
1020;0;14;17;19
1021;0;14;17;19
1022;0;14;17;19
1023;0;14;17;19
1024;0;14;17;19
1025;0;14;17;19
1026;0;14;17;19
1027;0;14;18;18
1028;0;14;18;18
1029;0;14;18;18
1030;0;14;18;18
1031;0;14;18;18
1032;0;14;18;18
1033;0;14;18;18
1034;0;13;18;19
1035;0;13;18;19
1036;0;13;18;19
1037;0;13;18;19
1038;0;13;18;19
1039;0;13;18;19
1040;0;13;18;19
1041;0;13;18;19
1042;0;13;18;19
1043;0;13;18;19
1044;0;13;18;19
1045;0;13;18;19
1046;0;13;18;19
1047;0;13;18;19
1048;0;13;18;19
1049;0;13;18;19
1050;0;13;18;19
1051;0;13;18;19
1052;0;13;18;19
1053;0;13;18;19
1054;0;13;18;19
1055;0;13;18;19
1056;0;13;18;19
1057;0;13;18;19
1058;0;13;18;19
1059;0;13;18;19
1060;0;13;18;19
1061;0;13;18;19
1062;0;13;18;19
1063;0;13;18;19
1064;0;13;18;19
1065;0;13;18;19
1066;0;13;18;19
1067;0;13;18;19
1068;0;13;18;19
1069;0;13;18;19
1070;0;13;18;19
1071;0;13;18;19
1072;0;13;18;19
1073;0;13;18;19
1074;0;13;18;19
1075;0;13;18;19
1076;0;13;19;18
1077;0;13;19;18
1078;0;13;19;18
1079;0;13;19;18
1080;0;13;19;18
1081;0;13;19;18
1082;0;13;20;17
1083;0;13;20;17
1084;0;13;20;17
1085;0;13;19;18
1086;0;13;19;18
1087;0;13;19;18
1088;0;13;19;18
1089;0;13;19;18
1090;0;13;19;18
1091;0;13;19;18
1092;0;13;19;18
1093;0;13;19;18
1094;0;13;19;18
1095;0;13;19;18
1096;0;13;19;18
1097;0;13;19;18
1098;0;12;19;19
1099;0;12;18;20
1100;0;11;19;20
1101;0;11;19;20
1102;0;11;19;20
1103;0;11;19;20
1104;0;11;19;20
1105;0;11;19;20
1106;0;11;19;20
1107;0;10;20;20
1108;0;10;20;20
1109;0;10;20;20
1110;0;10;20;20
1111;0;10;20;20
1112;0;10;20;20
1113;0;10;20;20
1114;0;10;20;20
1115;0;10;20;20
1116;0;10;20;20
1117;0;10;21;19
1118;0;10;21;19
1119;0;10;21;19
1120;0;10;21;19
1121;0;10;21;19
1122;0;10;21;19
1123;0;10;21;19
1124;0;10;21;19
1125;0;10;21;19
1126;0;10;21;19
1127;0;10;21;19
1128;0;10;21;19
1129;0;10;21;19
1130;0;10;21;19
1131;0;10;21;19
1132;0;10;21;19
1133;0;10;21;19
1134;0;10;21;19
1135;0;10;21;19
1136;0;10;21;19
1137;0;10;21;19
1138;0;10;21;19
1139;0;10;21;19
1140;0;10;21;19
1141;0;10;21;19
1142;0;10;21;19
1143;0;10;21;19
1144;0;10;21;19
1145;0;10;21;19
1146;0;10;21;19
1147;0;10;21;19
1148;0;10;21;19
1149;0;10;22;18
1150;0;10;22;18
1151;0;10;22;18
1152;0;10;23;17
1153;0;10;23;17
1154;0;10;23;17
1155;0;10;23;17
1156;0;10;23;17
1157;0;10;23;17
1158;0;10;23;17
1159;0;10;23;17
1160;0;10;23;17
1161;0;10;23;17
1162;0;10;23;17
1163;0;10;23;17
1164;0;10;24;16
1165;0;10;24;16
1166;0;10;24;16
1167;0;10;24;16
1168;0;10;23;17
1169;0;10;23;17
1170;0;10;23;17
1171;0;10;23;17
1172;0;10;23;17
1173;0;10;23;17
1174;0;10;23;17
1175;0;10;23;17
1176;0;10;23;17
1177;0;10;23;17
1178;0;10;23;17
1179;0;10;23;17
1180;0;10;23;17
1181;0;10;23;17
1182;0;10;23;17
1183;0;10;23;17
1184;0;10;23;17
1185;0;10;23;17
1186;0;10;23;17
1187;0;10;23;17
1188;0;10;23;17
1189;0;10;23;17
1190;0;10;23;17
1191;0;10;23;17
1192;0;10;23;17
1193;0;10;23;17
1194;0;10;23;17
1195;0;10;23;17
1196;0;10;23;17
1197;0;10;23;17
1198;0;10;23;17
1199;0;10;23;17
1200;0;10;23;17
1201;0;10;23;17
1202;0;10;23;17
1203;0;10;23;17
1204;0;10;23;17
1205;0;10;23;17
1206;0;10;23;17
1207;0;10;23;17
1208;0;10;23;17
1209;0;10;23;17
1210;0;10;23;17
1211;0;10;23;17
1212;0;10;23;17
1213;0;10;23;17
1214;0;10;23;17
1215;0;10;23;17
1216;0;10;23;17
1217;0;10;23;17
1218;0;10;23;17
1219;0;10;23;17
1220;0;10;23;17
1221;0;10;23;17
1222;0;10;23;17
1223;0;10;23;17
1224;0;10;23;17
1225;0;10;23;17
1226;0;10;23;17
1227;0;10;23;17
1228;0;10;23;17
1229;0;10;23;17
1230;0;10;23;17
1231;0;10;23;17
1232;0;10;23;17
1233;0;10;23;17
1234;0;10;23;17
1235;0;10;23;17
1236;0;10;23;17
1237;0;10;23;17
1238;0;10;23;17
1239;0;10;23;17
1240;0;10;23;17
1241;0;10;23;17
1242;0;10;23;17
1243;0;10;23;17
1244;0;10;23;17
1245;0;10;23;17
1246;0;10;23;17
1247;0;10;23;17
1248;0;10;23;17
1249;0;10;23;17
1250;0;10;23;17
1251;0;10;23;17
1252;0;10;23;17
1253;0;10;23;17
1254;0;10;23;17
1255;0;10;23;17
1256;0;10;23;17
1257;0;10;23;17
1258;0;10;23;17
1259;0;10;23;17
1260;0;11;22;17
1261;0;11;22;17
1262;0;11;22;17
1263;0;11;22;17
1264;0;11;22;17
1265;0;11;22;17
1266;0;11;22;17
1267;0;11;22;17
1268;0;11;22;17
1269;0;11;22;17
1270;0;11;22;17
1271;0;11;22;17
1272;0;11;22;17
1273;0;11;22;17
1274;0;11;22;17
1275;0;11;22;17
1276;0;11;22;17
1277;0;11;22;17
1278;0;11;22;17
1279;0;11;22;17
1280;0;11;22;17
1281;0;11;22;17
1282;0;11;22;17
1283;0;12;22;16
1284;0;12;22;16
1285;0;12;22;16
1286;0;12;22;16
1287;0;12;22;16
1288;0;12;22;16
1289;0;12;22;16
1290;0;12;22;16
1291;0;12;22;16
1292;0;12;22;16
1293;0;12;22;16
1294;0;12;22;16
1295;0;12;22;16
1296;0;12;22;16
1297;0;12;22;16
1298;0;12;22;16
1299;0;12;22;16
1300;0;12;22;16
1301;0;12;23;15
1302;0;12;23;15
1303;0;12;23;15
1304;0;12;23;15
1305;0;12;23;15
1306;0;12;23;15
1307;0;12;23;15
1308;0;12;23;15
1309;0;12;23;15
1310;0;11;24;15
1311;0;11;24;15
1312;0;11;24;15
1313;0;11;24;15
1314;0;11;24;15
1315;0;11;24;15
1316;0;11;24;15
1317;0;11;24;15
1318;0;11;24;15
1319;0;11;24;15
1320;0;11;24;15
1321;0;11;24;15
1322;0;11;24;15
1323;0;11;24;15
1324;0;11;24;15
1325;0;11;24;15
1326;0;11;24;15
1327;0;11;24;15
1328;0;11;24;15
1329;0;11;24;15
1330;0;11;24;15
1331;0;11;24;15
1332;0;11;24;15
1333;0;11;24;15
1334;0;11;24;15
1335;0;11;24;15
1336;0;11;24;15
1337;0;11;24;15
1338;0;11;24;15
1339;0;10;25;15
1340;0;10;25;15
1341;0;10;25;15
1342;0;10;25;15
1343;0;10;25;15
1344;0;10;25;15
1345;0;10;25;15
1346;0;10;25;15
1347;0;10;25;15
1348;0;10;25;15
1349;0;10;25;15
1350;0;10;25;15
1351;0;10;25;15
1352;0;10;25;15
1353;0;10;25;15
1354;0;10;25;15
1355;0;10;25;15
1356;0;10;25;15
1357;0;10;25;15
1358;0;10;25;15
1359;0;10;25;15
1360;0;10;25;15
1361;0;10;25;15
